id,title,description,category,category_label,is_synthetic,split
1281,Publication verification not completed,My research publication verification requires clarification. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,train
1050,Research Degree Committee issue,The rdc decision has not been communicated. I have been waiting for the committee's decision.,RDC,RDC,True,train
337,Registration request not processed,The registration details in the portal is showing an error. The required documents are already available.,Registration,Registration,True,train
48,Issue with PhD admission status,My phd admission approval is showing an incorrect status. I submitted all required documents on time.,PhD_Admission,PhD_Admission,True,train
107,Issue with PhD admission status,My phd admission request has not been updated. I submitted all required documents on time.,PhD_Admission,PhD_Admission,True,train
1080,Problem regarding RDC decision,My research matter before the rdc is still pending. I need confirmation from the concerned office.,RDC,RDC,True,train
2287,Fee transaction issue,The fee receipt appears to contain an incorrect amount. The amount was already paid successfully.,Fee,Fee,True,test
2262,Research fee payment issue,The fee transaction in the portal has not been updated. The amount was already paid successfully.,Fee,Fee,True,train
1145,RDC proposal status not updated,My research matter before the rdc has not progressed. The required research documents have already been submitted.,RDC,RDC,True,test
2548,Fellowship payment delayed,The fellowship amount has not been updated. The payment was expected for the current month.,Fellowship,Fellowship,True,validation
2297,Research fee status pending,The payment status is still pending. I have the transaction details available.,Fee,Fee,True,train
1837,Viva voce scheduling issue,My viva status has not been scheduled. I have completed the required pre-viva formalities.,Viva,Viva,True,train
1754,Thesis evaluation not updated,The status of my thesis review has not been completed. My thesis has already been submitted.,Thesis_Evaluation,Thesis_Evaluation,True,train
1102,RDC proposal status not updated,My research degree committee review requires clarification. I have been waiting for the committee's decision.,RDC,RDC,True,train
1969,Viva examination not scheduled,My viva voce examination is awaiting confirmation. I have completed the required pre-viva formalities.,Viva,Viva,True,train
2927,RTI matter not updated,The rti request submitted through the concerned process is still pending. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,train
524,Issue regarding doctoral supervision,The doctoral supervision process has not been updated. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,test
2281,Research fee status pending,My semester research fee appears to contain an incorrect amount. The payment was made before the deadline.,Fee,Fee,True,train
1429,Problem submitting doctoral thesis,My submitted thesis documents has not been updated. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,validation
2782,Research portal data correction,The information displayed in my account shows outdated details. The discrepancy is visible in my portal profile.,Portal_Data_Correction,Portal_Data_Correction,True,validation
604,Problem with course credits,My coursework completion status are not reflected correctly. The issue is affecting my research progress.,Course_Work,Course_Work,True,train
1490,Thesis submission status pending,My thesis upload has not been updated. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,test
2511,Stipend not credited,The fellowship record is showing an incorrect status. The payment was expected for the current month.,Fellowship,Fellowship,True,train
61,Unable to complete PhD admission,My phd admission approval has not moved to the next stage. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,train
2934,RTI/IIGRS grievance pending,The rti request submitted through the concerned process requires clarification. I have the submission reference available.,RTI_IIGRS,RTI_IIGRS,True,train
672,Course work marks not reflected,The coursework marks in the portal are not reflected correctly. I have supporting records for the completed work.,Course_Work,Course_Work,True,train
93,Problem during doctoral admission,My phd admission request has not been updated. I have already completed the required admission steps.,PhD_Admission,PhD_Admission,True,train
667,Course work registration problem,My registered research courses are still pending. I have supporting records for the completed work.,Course_Work,Course_Work,True,train
1888,Doctoral defense date not received,The defense process requires clarification. I have completed the required pre-viva formalities.,Viva,Viva,True,train
281,PhD registration issue,My enrollment record cannot be completed. The required documents are already available.,Registration,Registration,True,train
1720,Delay in doctoral thesis assessment,My thesis evaluation has not progressed. I have been waiting for the evaluation update.,Thesis_Evaluation,Thesis_Evaluation,True,train
360,PhD registration issue,My enrollment record cannot be completed. The registration deadline is approaching.,Registration,Registration,True,test
900,Issue regarding RAC meeting,The recommendations recorded by the rac has not been scheduled. I have been waiting for an official update.,RAC,RAC,True,test
1936,Problem regarding doctoral defense,The viva schedule is awaiting confirmation. I have completed the required pre-viva formalities.,Viva,Viva,True,train
1995,Issue with viva examination,My viva status requires clarification. I need confirmation of the next step.,Viva,Viva,True,test
2472,Fellowship status pending,My monthly stipend has not been credited. The previous payments were processed normally.,Fellowship,Fellowship,True,train
761,Course work registration problem,My research coursework are missing from my record. The issue is affecting my research progress.,Course_Work,Course_Work,True,train
2159,Problem with research status conversion,My full-time to part-time conversion application is showing the old status. I submitted the required application.,FT_PT_Conversion,FT_PT_Conversion,True,train
2799,Portal record correction request,My name and academic details has not been corrected. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train
43,PhD admission application pending,My phd admission approval is still pending. I have already completed the required admission steps.,PhD_Admission,PhD_Admission,True,train
2174,Part-time conversion pending,My request to convert from full-time to part-time requires approval. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,train
205,Research registration pending,The registration details in the portal has not been processed. All requested information has been submitted.,Registration,Registration,True,test
1474,Thesis submission process delayed,The thesis submission status is showing an incorrect status. The submission deadline has already passed.,Thesis_Submission,Thesis_Submission,True,train
2101,Research status conversion issue,My research status conversion has not been processed. I submitted the required application.,FT_PT_Conversion,FT_PT_Conversion,True,train
69,Problem during doctoral admission,My admission documents is showing an incorrect status. I have already completed the required admission steps.,PhD_Admission,PhD_Admission,True,train
1876,Viva status pending,My viva status has not been scheduled. My thesis evaluation has already progressed.,Viva,Viva,True,train
2541,Fellowship payment delayed,My monthly stipend requires clarification. The delay is causing difficulty in managing my research expenses.,Fellowship,Fellowship,True,train
2232,Research fee payment issue,My semester research fee has not been updated. I need the fee record corrected.,Fee,Fee,True,train
138,Issue with PhD admission status,My phd admission approval has not moved to the next stage. I submitted all required documents on time.,PhD_Admission,PhD_Admission,True,train
797,Course work status not updated,My coursework completion status have not been updated. I need the academic record corrected.,Course_Work,Course_Work,True,train
2181,Full-time to part-time conversion request,My full-time to part-time conversion application has not been processed. I submitted the required application.,FT_PT_Conversion,FT_PT_Conversion,True,train
2129,Problem with research status conversion,My request for a change of research status requires approval. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,train
759,Course work marks not reflected,My coursework credits have not been updated. The concerned course has already been completed.,Course_Work,Course_Work,True,test
542,Request for supervisor change,My request for a supervisor change requires review. I have already submitted the required request.,Supervisor_Related,Supervisor_Related,True,train
1020,RDC proposal status not updated,My research degree committee review has not been communicated. The delay is affecting my research schedule.,RDC,RDC,True,validation
2447,Fellowship payment delayed,The fellowship amount requires clarification. The payment was expected for the current month.,Fellowship,Fellowship,True,train
166,Problem during doctoral admission,My phd admission request is awaiting verification. I have not received any further update.,PhD_Admission,PhD_Admission,True,validation
249,Registration request not processed,My enrollment record has not been processed. The registration deadline is approaching.,Registration,Registration,True,train
1332,Publication verification not completed,My research article verification has not been processed. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train
2018,Part-time conversion pending,My request for a change of research status has not been updated. I submitted the required application.,FT_PT_Conversion,FT_PT_Conversion,True,validation
447,Supervisor details not updated,The supervisor information in the portal is still pending. The current information does not match my records.,Supervisor_Related,Supervisor_Related,True,train
1359,Research paper verification issue,The verification of my published paper is still pending. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,train
2146,Research status conversion issue,The research mode recorded in the portal requires approval. I am waiting for confirmation from the concerned office.,FT_PT_Conversion,FT_PT_Conversion,True,train
1330,Publication verification pending,The paper verification request requires clarification. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,train
3103,Unclassified research-related issue,My doctoral administrative problem does not fit the available grievance categories. The issue is affecting my research work.,Other,Other,True,test
2151,Request to change research mode,My research status conversion has not been updated. I am waiting for confirmation from the concerned office.,FT_PT_Conversion,FT_PT_Conversion,True,train
435,Supervisor allocation issue,My supervision arrangement requires review. I have already submitted the required request.,Supervisor_Related,Supervisor_Related,True,train
2123,Problem with research status conversion,The research mode recorded in the portal needs clarification. I submitted the required application.,FT_PT_Conversion,FT_PT_Conversion,True,test
578,Request for supervisor change,My research supervisor allocation requires review. I need clarification before proceeding with my research.,Supervisor_Related,Supervisor_Related,True,validation
2553,Research fellowship issue,My monthly stipend has not been updated. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,train
2926,RTI matter not updated,My grievance under the rti/iigrs process has not been updated. I am waiting for an official response.,RTI_IIGRS,RTI_IIGRS,True,test
2449,Research fellowship issue,My research fellowship payment is showing an incorrect status. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,train
1849,Doctoral defense date not received,My doctoral defense requires clarification. The delay is affecting completion of my PhD.,Viva,Viva,True,train
763,Course work marks not reflected,My research coursework are missing from my record. The issue is affecting my research progress.,Course_Work,Course_Work,True,train
389,Unable to complete research registration,My phd registration has not been updated. The required documents are already available.,Registration,Registration,True,validation
236,Registration status not updated,The registration details in the portal has not been processed. I have completed the required registration steps.,Registration,Registration,True,train
2780,Research portal details need correction,The information displayed in my account is missing important information. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,test
1985,Viva status pending,The viva schedule has not been scheduled. I have completed the required pre-viva formalities.,Viva,Viva,True,train
268,PhD registration issue,My registration request cannot be completed. The required documents are already available.,Registration,Registration,True,train
771,Course work registration problem,The coursework classes cannot be completed due to a portal issue. I have supporting records for the completed work.,Course_Work,Course_Work,True,train
2166,Problem with research status conversion,My full-time to part-time conversion application is showing the old status. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train
438,Request for supervisor change,My research supervisor allocation is still pending. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,test
674,Course work registration problem,My coursework credits are still pending. The concerned course has already been completed.,Course_Work,Course_Work,True,train
250,Research registration pending,The registration details in the portal is still pending. All requested information has been submitted.,Registration,Registration,True,test
2202,Research fee payment issue,My research fee payment appears to contain an incorrect amount. The amount was already paid successfully.,Fee,Fee,True,train
1575,Thesis submission not updated,The doctoral thesis submission record is not visible in the portal. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,train
2143,Research status conversion issue,The change in my doctoral study mode is showing the old status. I am waiting for confirmation from the concerned office.,FT_PT_Conversion,FT_PT_Conversion,True,train
2082,Part-time conversion pending,My full-time to part-time conversion application has not been processed. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train
2794,Portal record correction request,The information displayed in my account shows outdated details. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train
2741,Incorrect personal information in portal,My portal data is missing important information. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,train
2924,Problem with RTI/IIGRS submission,My grievance under the rti/iigrs process requires clarification. I have the submission reference available.,RTI_IIGRS,RTI_IIGRS,True,train
449,Issue regarding doctoral supervision,My research supervisor allocation requires review. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,train
1470,Thesis submission process delayed,The final thesis submission process requires confirmation. I need confirmation that the submission was received.,Thesis_Submission,Thesis_Submission,True,train
717,Problem with course credits,My coursework credits are showing an incorrect value. I completed the required academic activities.,Course_Work,Course_Work,True,train
2803,RTI matter not updated,My rti-related matter is awaiting action. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,train
2790,Incorrect personal information in portal,The information displayed in my account is missing important information. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,test
2049,Part-time conversion pending,My request to convert from full-time to part-time has not been updated. I am waiting for confirmation from the concerned office.,FT_PT_Conversion,FT_PT_Conversion,True,train
1902,Viva examination not scheduled,My viva examination date has not been scheduled. The delay is affecting completion of my PhD.,Viva,Viva,True,test
1169,RDC approval pending,The status of my rdc case has not progressed. I need confirmation from the concerned office.,RDC,RDC,True,train
83,PhD admission application pending,My phd admission approval has not been approved. I submitted all required documents on time.,PhD_Admission,PhD_Admission,True,train
2588,Problem with monthly stipend,The fellowship record has not been updated. The previous payments were processed normally.,Fellowship,Fellowship,True,train
1461,Thesis submission process delayed,My thesis upload has not been updated. The issue is preventing me from moving to the next stage.,Thesis_Submission,Thesis_Submission,True,train
1894,Problem regarding doctoral defense,My doctoral defense has not been scheduled. I have not received the examination schedule.,Viva,Viva,True,train
1669,Issue with thesis evaluation,The thesis assessment process is still pending. I have been waiting for the evaluation update.,Thesis_Evaluation,Thesis_Evaluation,True,test
2001,Full-time to part-time conversion request,The research mode recorded in the portal requires approval. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,test
476,Supervisor assignment pending,My supervision arrangement needs correction. I need clarification before proceeding with my research.,Supervisor_Related,Supervisor_Related,True,validation
518,Supervisor assignment pending,The doctoral supervision process is still pending. I have already submitted the required request.,Supervisor_Related,Supervisor_Related,True,test
405,Problem with research supervisor,My request for a supervisor change has not been finalized. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,train
385,PhD registration issue,My enrollment record is still pending. The registration deadline is approaching.,Registration,Registration,True,test
2598,Problem with monthly stipend,My scholarship payment has not been released. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train
2153,Full-time to part-time conversion request,My research status conversion has not been processed. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train
1634,Issue with thesis evaluation,The thesis assessment process is still pending. I have not received an official evaluation status.,Thesis_Evaluation,Thesis_Evaluation,True,train
3049,Issue not covered by listed categories,A university research office matter has not been resolved. The issue is affecting my research work.,Other,Other,True,train
689,Issue with research classes,My coursework credits cannot be completed due to a portal issue. The concerned course has already been completed.,Course_Work,Course_Work,True,test
1241,Publication verification pending,My research article verification is still pending. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train
63,PhD admission approval delayed,My phd admission approval has not been updated. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,train
853,RAC approval pending,The next rac meeting has not been scheduled. The matter is affecting my research timeline.,RAC,RAC,True,train
2936,Problem with RTI/IIGRS submission,The status of my iigrs request has not been updated. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,test
2645,Incorrect doctoral record,The information displayed in my account shows outdated details. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,validation
1263,Publication verification pending,My publication record is awaiting verification. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,train
224,Unable to complete research registration,My phd registration cannot be completed. The required documents are already available.,Registration,Registration,True,train
2194,Full-time part-time status change,The research mode recorded in the portal needs clarification. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,validation
374,Registration status not updated,My doctoral registration status has not been processed. I need the registration to be completed for my research work.,Registration,Registration,True,test
1825,Problem regarding doctoral defense,My viva voce examination has not been scheduled. The delay is affecting completion of my PhD.,Viva,Viva,True,train
2708,Research portal data correction,My portal data needs to be updated. I request the concerned office to update the record.,Portal_Data_Correction,Portal_Data_Correction,True,train
3060,Research administration problem,My research administration matter requires clarification. I would like the matter to be reviewed.,Other,Other,True,train
2771,Portal record correction request,My portal data needs to be updated. I have the correct supporting document.,Portal_Data_Correction,Portal_Data_Correction,True,train
2916,Problem with RTI/IIGRS submission,The status of my iigrs request requires clarification. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,train
10,Unable to complete PhD admission,My admission documents is awaiting verification. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,train
2498,Fellowship payment delayed,My pending stipend has not been released. I have not received any update from the concerned office.,Fellowship,Fellowship,True,validation
1945,Viva voce scheduling issue,The viva schedule has not been updated. The delay is affecting completion of my PhD.,Viva,Viva,True,validation
1839,Viva examination not scheduled,The viva schedule has not been updated. I have not received the examination schedule.,Viva,Viva,True,train
709,Problem with course credits,My research coursework cannot be completed due to a portal issue. I have supporting records for the completed work.,Course_Work,Course_Work,True,validation
256,Research registration pending,My phd registration is not reflecting the submitted information. The registration deadline is approaching.,Registration,Registration,True,train
1618,Thesis review status pending,The thesis assessment process is still pending. I have been waiting for the evaluation update.,Thesis_Evaluation,Thesis_Evaluation,True,train
390,Registration status not updated,My registration request is still pending. The registration deadline is approaching.,Registration,Registration,True,train
1582,Problem submitting doctoral thesis,My thesis submission is showing an incorrect status. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train
925,Problem with RAC proceedings,The next rac meeting needs clarification. I have been waiting for an official update.,RAC,RAC,True,test
2509,Research fellowship issue,The fellowship record has not been released. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,train
2037,Part-time conversion pending,The research mode recorded in the portal needs clarification. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train
2565,Problem with monthly stipend,My research fellowship payment has not been credited. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train
1225,Problem verifying research publication,The verification of my published paper requires clarification. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,train
1947,Viva examination not scheduled,My viva voce examination is still pending. I have completed the required pre-viva formalities.,Viva,Viva,True,validation
740,Course work status not updated,My coursework credits cannot be completed due to a portal issue. The concerned course has already been completed.,Course_Work,Course_Work,True,validation
41,Admission application not updated,My phd admission request has not been approved. I have not received any further update.,PhD_Admission,PhD_Admission,True,validation
869,RAC approval pending,My rac meeting has not been updated. I need the concerned office to confirm the next step.,RAC,RAC,True,train
540,Request for supervisor change,My request for a supervisor change is causing difficulty in continuing my research. I have already submitted the required request.,Supervisor_Related,Supervisor_Related,True,train
3012,General doctoral process grievance,My research administration matter requires clarification. The issue is affecting my research work.,Other,Other,True,test
1372,Publication verification not completed,The paper verification request is awaiting verification. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train
1146,RDC proposal status not updated,The rdc decision has not been communicated. The delay is affecting my research schedule.,RDC,RDC,True,train
1032,Research Degree Committee issue,The status of my rdc case appears to be awaiting review. I need confirmation from the concerned office.,RDC,RDC,True,train
373,Unable to complete research registration,My phd registration has not been updated. All requested information has been submitted.,Registration,Registration,True,train
668,Course work credit issue,My research coursework are missing from my record. I need the academic record corrected.,Course_Work,Course_Work,True,train
358,Research registration pending,The research enrollment process is still pending. The required documents are already available.,Registration,Registration,True,train
968,Problem with RAC proceedings,The recommendations recorded by the rac is still pending. I submitted the relevant research documents.,RAC,RAC,True,validation
1354,Publication record verification issue,My research article verification has not been completed. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train
1036,Issue with RDC review,The rdc decision appears to be awaiting review. I need confirmation from the concerned office.,RDC,RDC,True,validation
471,Problem with research supervisor,The supervisor information in the portal is causing difficulty in continuing my research. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,train
1397,Publication verification pending,My publication record has not been updated. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train
3039,General research grievance,A university research office matter is still pending. I have submitted the relevant documents.,Other,Other,True,train
1550,Thesis submission not updated,The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,train
1257,Paper verification request delayed,The paper verification request requires clarification. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,test
2095,Full-time to part-time conversion request,The research mode recorded in the portal is showing the old status. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,validation
1556,Thesis submission record missing,The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,validation
2762,Portal record correction request,My portal data contains incorrect information. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train
1251,Problem verifying research publication,My research publication verification is awaiting verification. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,test
1700,Problem regarding thesis evaluation,The thesis assessment process appears to be delayed. The delay is affecting the next stage of my doctoral process.,Thesis_Evaluation,Thesis_Evaluation,True,test
1253,Publication verification not completed,My publication record is still pending. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,train
2970,Issue related to RTI request,The rti request submitted through the concerned process has not been processed. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,train
80,Admission application not updated,My phd admission approval is awaiting verification. I have already completed the required admission steps.,PhD_Admission,PhD_Admission,True,train
1173,Research Degree Committee issue,The status of my rdc case requires clarification. The matter was submitted through the prescribed process.,RDC,RDC,True,train
815,RAC schedule not received,My rac meeting requires review. I submitted the relevant research documents.,RAC,RAC,True,test
1853,Doctoral defense date not received,My viva examination date has not been scheduled. The delay is affecting completion of my PhD.,Viva,Viva,True,train
2221,Fee transaction issue,The fee transaction in the portal is showing as unpaid. The issue is preventing completion of the required process.,Fee,Fee,True,train
2806,IIGRS request pending,My rti-related matter is awaiting action. I have the submission reference available.,RTI_IIGRS,RTI_IIGRS,True,train
2106,Problem with research status conversion,The research mode recorded in the portal requires approval. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,train
134,PhD admission application pending,The admission status in the research portal is showing an incorrect status. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,validation
1141,RDC meeting request pending,My research degree committee review requires clarification. I need confirmation from the concerned office.,RDC,RDC,True,train
934,RAC meeting issue,The research advisory committee process has not been scheduled. I have completed the required preparation.,RAC,RAC,True,train
929,Research Advisory Committee request pending,The research advisory committee process requires review. I need the concerned office to confirm the next step.,RAC,RAC,True,train
824,RAC approval pending,My rac approval requires review. I submitted the relevant research documents.,RAC,RAC,True,train
1532,Thesis submission status pending,The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,validation
1215,Publication verification pending,The publication documents submitted for verification has not been processed. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train
505,Issue regarding doctoral supervision,The supervisor information in the portal has not been updated. The current information does not match my records.,Supervisor_Related,Supervisor_Related,True,validation
3162,General doctoral process grievance,A university research office matter is still pending. I have submitted the relevant documents.,Other,Other,True,validation
2396,Problem with doctoral fee,The fee transaction in the portal is not reflected. The amount was already paid successfully.,Fee,Fee,True,train
1997,Doctoral defense date not received,My viva status requires clarification. My thesis evaluation has already progressed.,Viva,Viva,True,train
2435,Fellowship payment delayed,The fellowship amount is still pending. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train
1959,Issue with viva examination,My doctoral defense has not been updated. I need confirmation of the next step.,Viva,Viva,True,train
1385,Publication record verification issue,The publication documents submitted for verification is awaiting verification. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,train
895,RAC schedule not received,The recommendations recorded by the rac has not been scheduled. I have completed the required preparation.,RAC,RAC,True,train
829,Problem with RAC proceedings,The recommendations recorded by the rac is still pending. I have completed the required preparation.,RAC,RAC,True,test
3113,General doctoral process grievance,An issue related to my doctoral process does not fit the available grievance categories. The issue is affecting my research work.,Other,Other,True,train
2524,Research fellowship issue,The fellowship amount is still pending. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,validation
1684,Thesis evaluation delayed,The status of my thesis review is still pending. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train
2747,Research portal details need correction,The information displayed in my account is missing important information. The discrepancy is visible in my portal profile.,Portal_Data_Correction,Portal_Data_Correction,True,train
2731,Incorrect personal information in portal,My doctoral profile has not been corrected. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,train
2683,Incorrect personal information in portal,My research record in the portal shows outdated details. The discrepancy is visible in my portal profile.,Portal_Data_Correction,Portal_Data_Correction,True,train
653,Course work registration problem,My research coursework are missing from my record. I completed the required academic activities.,Course_Work,Course_Work,True,train
173,Admission application not updated,My admission documents has not been approved. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,validation
39,Admission application not updated,My phd admission request has not been approved. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,test
3051,General doctoral process grievance,My doctoral administrative problem is still pending. The issue is affecting my research work.,Other,Other,True,test
714,Issue with research classes,My research coursework are not reflected correctly. The concerned course has already been completed.,Course_Work,Course_Work,True,test
91,PhD admission approval delayed,My phd admission approval has not been approved. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,train
3150,General research grievance,A university research office matter is still pending. The issue is affecting my research work.,Other,Other,True,train
1206,Research paper verification issue,My research article verification has not been processed. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train
2642,Portal record correction request,My name and academic details needs to be updated. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train
2758,Portal record correction request,My research record in the portal does not match my official documents. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train
1828,Viva voce scheduling issue,My doctoral defense has not been communicated. The delay is affecting completion of my PhD.,Viva,Viva,True,test
1156,RDC meeting request pending,The rdc approval process is still pending. The required research documents have already been submitted.,RDC,RDC,True,test
1325,Publication verification pending,My publication record has not been updated. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,validation
217,Problem with doctoral enrollment,My phd registration has not been processed. The registration deadline is approaching.,Registration,Registration,True,train
511,Supervisor allocation issue,The supervisor information in the portal requires review. I need clarification before proceeding with my research.,Supervisor_Related,Supervisor_Related,True,train
1681,Thesis evaluation not updated,The thesis assessment process requires clarification. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train
500,Supervisor assignment pending,The supervisor information in the portal is causing difficulty in continuing my research. The matter has remained unresolved for several days.,Supervisor_Related,Supervisor_Related,True,train
2648,Problem with profile information,My portal data needs to be updated. I request the concerned office to update the record.,Portal_Data_Correction,Portal_Data_Correction,True,validation
1857,Viva voce scheduling issue,The viva schedule requires clarification. I have not received the examination schedule.,Viva,Viva,True,validation
1389,Publication record verification issue,My research publication verification has not been completed. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,validation
1520,Problem submitting doctoral thesis,My thesis submission has not been acknowledged. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train
2387,Fee payment not reflected,My semester research fee has not been updated. I have the transaction details available.,Fee,Fee,True,train
3170,General research grievance,A university research office matter has not been resolved. I am requesting appropriate guidance on the next step.,Other,Other,True,train
2077,Request to change research mode,The research mode recorded in the portal has not been updated. The supporting documents have already been provided.,FT_PT_Conversion,FT_PT_Conversion,True,train
1541,Problem submitting doctoral thesis,The doctoral thesis submission record is showing an incorrect status. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train
1218,Publication verification pending,The paper verification request is awaiting verification. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train
1417,Thesis submission record missing,The final thesis submission process has not been updated. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,validation
2218,Research fee payment issue,The fee receipt has not been updated. The amount was already paid successfully.,Fee,Fee,True,test
2690,Research portal details need correction,My name and academic details does not match my official documents. The discrepancy is visible in my portal profile.,Portal_Data_Correction,Portal_Data_Correction,True,train
1677,Delay in doctoral thesis assessment,The evaluation of my doctoral thesis requires clarification. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train
1198,RDC approval pending,The rdc approval process appears to be awaiting review. I have been waiting for the committee's decision.,RDC,RDC,True,train
1543,Thesis submission not updated,The thesis submission status is not visible in the portal. I need confirmation that the submission was received.,Thesis_Submission,Thesis_Submission,True,validation
2540,Fellowship payment delayed,My research fellowship payment has not been updated. The delay is causing difficulty in managing my research expenses.,Fellowship,Fellowship,True,train
954,RAC meeting issue,The recommendations recorded by the rac requires review. I have been waiting for an official update.,RAC,RAC,True,train
751,Course work credit issue,My coursework credits are not reflected correctly. I have supporting records for the completed work.,Course_Work,Course_Work,True,train
235,Registration status not updated,My phd registration cannot be completed. All requested information has been submitted.,Registration,Registration,True,train
733,Course work marks not reflected,My coursework completion status cannot be completed due to a portal issue. I completed the required academic activities.,Course_Work,Course_Work,True,train
3191,General research grievance,An administrative issue concerning my research has not been resolved. I am requesting appropriate guidance on the next step.,Other,Other,True,test
1157,Issue with RDC review,The status of my rdc case has not been updated. I need confirmation from the concerned office.,RDC,RDC,True,test
2746,Research portal details need correction,My name and academic details does not match my official documents. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,train
