id,title,description,category,category_label,is_synthetic,split,text,cluster_id
1669,Issue with thesis evaluation,The thesis assessment process is still pending. I have been waiting for the evaluation update.,Thesis_Evaluation,Thesis_Evaluation,True,test,Issue with thesis evaluation. The thesis assessment process is still pending. I have been waiting for the evaluation update.,1
2001,Full-time to part-time conversion request,The research mode recorded in the portal requires approval. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,test,Full-time to part-time conversion request. The research mode recorded in the portal requires approval. The request was submitted through the prescribed process.,10
476,Supervisor assignment pending,My supervision arrangement needs correction. I need clarification before proceeding with my research.,Supervisor_Related,Supervisor_Related,True,validation,Supervisor assignment pending. My supervision arrangement needs correction. I need clarification before proceeding with my research.,16
518,Supervisor assignment pending,The doctoral supervision process is still pending. I have already submitted the required request.,Supervisor_Related,Supervisor_Related,True,test,Supervisor assignment pending. The doctoral supervision process is still pending. I have already submitted the required request.,16
405,Problem with research supervisor,My request for a supervisor change has not been finalized. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,train,Problem with research supervisor. My request for a supervisor change has not been finalized. I have not received a clear update from the concerned office.,16
385,PhD registration issue,My enrollment record is still pending. The registration deadline is approaching.,Registration,Registration,True,test,PhD registration issue. My enrollment record is still pending. The registration deadline is approaching.,13
2598,Problem with monthly stipend,My scholarship payment has not been released. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train,Problem with monthly stipend. My scholarship payment has not been released. I have not received any update from the concerned office.,14
2153,Full-time to part-time conversion request,My research status conversion has not been processed. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train,Full-time to part-time conversion request. My research status conversion has not been processed. I need the change to be reflected in my academic record.,10
1634,Issue with thesis evaluation,The thesis assessment process is still pending. I have not received an official evaluation status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Issue with thesis evaluation. The thesis assessment process is still pending. I have not received an official evaluation status.,1
3049,Issue not covered by listed categories,A university research office matter has not been resolved. The issue is affecting my research work.,Other,Other,True,train,Issue not covered by listed categories. A university research office matter has not been resolved. The issue is affecting my research work.,17
689,Issue with research classes,My coursework credits cannot be completed due to a portal issue. The concerned course has already been completed.,Course_Work,Course_Work,True,test,Issue with research classes. My coursework credits cannot be completed due to a portal issue. The concerned course has already been completed.,0
1241,Publication verification pending,My research article verification is still pending. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. My research article verification is still pending. I need the verification for my academic record.,3
63,PhD admission approval delayed,My phd admission approval has not been updated. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,train,PhD admission approval delayed. My phd admission approval has not been updated. The application was submitted before the deadline.,12
853,RAC approval pending,The next rac meeting has not been scheduled. The matter is affecting my research timeline.,RAC,RAC,True,train,RAC approval pending. The next rac meeting has not been scheduled. The matter is affecting my research timeline.,4
2936,Problem with RTI/IIGRS submission,The status of my iigrs request has not been updated. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,test,Problem with RTI/IIGRS submission. The status of my iigrs request has not been updated. I submitted the request through the appropriate channel.,5
2645,Incorrect doctoral record,The information displayed in my account shows outdated details. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,validation,Incorrect doctoral record. The information displayed in my account shows outdated details. The incorrect information may affect official records.,9
1263,Publication verification pending,My publication record is awaiting verification. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. My publication record is awaiting verification. The publication details are available for verification.,3
224,Unable to complete research registration,My phd registration cannot be completed. The required documents are already available.,Registration,Registration,True,train,Unable to complete research registration. My phd registration cannot be completed. The required documents are already available.,13
2194,Full-time part-time status change,The research mode recorded in the portal needs clarification. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,validation,Full-time part-time status change. The research mode recorded in the portal needs clarification. The request was submitted through the prescribed process.,10
374,Registration status not updated,My doctoral registration status has not been processed. I need the registration to be completed for my research work.,Registration,Registration,True,test,Registration status not updated. My doctoral registration status has not been processed. I need the registration to be completed for my research work.,13
1825,Problem regarding doctoral defense,My viva voce examination has not been scheduled. The delay is affecting completion of my PhD.,Viva,Viva,True,train,Problem regarding doctoral defense. My viva voce examination has not been scheduled. The delay is affecting completion of my PhD.,15
2708,Research portal data correction,My portal data needs to be updated. I request the concerned office to update the record.,Portal_Data_Correction,Portal_Data_Correction,True,train,Research portal data correction. My portal data needs to be updated. I request the concerned office to update the record.,9
3060,Research administration problem,My research administration matter requires clarification. I would like the matter to be reviewed.,Other,Other,True,train,Research administration problem. My research administration matter requires clarification. I would like the matter to be reviewed.,17
2771,Portal record correction request,My portal data needs to be updated. I have the correct supporting document.,Portal_Data_Correction,Portal_Data_Correction,True,train,Portal record correction request. My portal data needs to be updated. I have the correct supporting document.,9
2916,Problem with RTI/IIGRS submission,The status of my iigrs request requires clarification. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,train,Problem with RTI/IIGRS submission. The status of my iigrs request requires clarification. I submitted the request through the appropriate channel.,5
10,Unable to complete PhD admission,My admission documents is awaiting verification. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,train,Unable to complete PhD admission. My admission documents is awaiting verification. The application was submitted before the deadline.,12
2498,Fellowship payment delayed,My pending stipend has not been released. I have not received any update from the concerned office.,Fellowship,Fellowship,True,validation,Fellowship payment delayed. My pending stipend has not been released. I have not received any update from the concerned office.,14
1945,Viva voce scheduling issue,The viva schedule has not been updated. The delay is affecting completion of my PhD.,Viva,Viva,True,validation,Viva voce scheduling issue. The viva schedule has not been updated. The delay is affecting completion of my PhD.,8
1839,Viva examination not scheduled,The viva schedule has not been updated. I have not received the examination schedule.,Viva,Viva,True,train,Viva examination not scheduled. The viva schedule has not been updated. I have not received the examination schedule.,8
709,Problem with course credits,My research coursework cannot be completed due to a portal issue. I have supporting records for the completed work.,Course_Work,Course_Work,True,validation,Problem with course credits. My research coursework cannot be completed due to a portal issue. I have supporting records for the completed work.,0
256,Research registration pending,My phd registration is not reflecting the submitted information. The registration deadline is approaching.,Registration,Registration,True,train,Research registration pending. My phd registration is not reflecting the submitted information. The registration deadline is approaching.,13
1618,Thesis review status pending,The thesis assessment process is still pending. I have been waiting for the evaluation update.,Thesis_Evaluation,Thesis_Evaluation,True,train,Thesis review status pending. The thesis assessment process is still pending. I have been waiting for the evaluation update.,1
390,Registration status not updated,My registration request is still pending. The registration deadline is approaching.,Registration,Registration,True,train,Registration status not updated. My registration request is still pending. The registration deadline is approaching.,13
1582,Problem submitting doctoral thesis,My thesis submission is showing an incorrect status. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Problem submitting doctoral thesis. My thesis submission is showing an incorrect status. I submitted the required documents successfully.,7
925,Problem with RAC proceedings,The next rac meeting needs clarification. I have been waiting for an official update.,RAC,RAC,True,test,Problem with RAC proceedings. The next rac meeting needs clarification. I have been waiting for an official update.,4
2509,Research fellowship issue,The fellowship record has not been released. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,train,Research fellowship issue. The fellowship record has not been released. I have completed the required fellowship formalities.,14
2037,Part-time conversion pending,The research mode recorded in the portal needs clarification. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train,Part-time conversion pending. The research mode recorded in the portal needs clarification. I need the change to be reflected in my academic record.,10
2565,Problem with monthly stipend,My research fellowship payment has not been credited. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train,Problem with monthly stipend. My research fellowship payment has not been credited. I have not received any update from the concerned office.,14
1225,Problem verifying research publication,The verification of my published paper requires clarification. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,train,Problem verifying research publication. The verification of my published paper requires clarification. The delay is affecting my research documentation.,3
1947,Viva examination not scheduled,My viva voce examination is still pending. I have completed the required pre-viva formalities.,Viva,Viva,True,validation,Viva examination not scheduled. My viva voce examination is still pending. I have completed the required pre-viva formalities.,8
740,Course work status not updated,My coursework credits cannot be completed due to a portal issue. The concerned course has already been completed.,Course_Work,Course_Work,True,validation,Course work status not updated. My coursework credits cannot be completed due to a portal issue. The concerned course has already been completed.,0
41,Admission application not updated,My phd admission request has not been approved. I have not received any further update.,PhD_Admission,PhD_Admission,True,validation,Admission application not updated. My phd admission request has not been approved. I have not received any further update.,12
869,RAC approval pending,My rac meeting has not been updated. I need the concerned office to confirm the next step.,RAC,RAC,True,train,RAC approval pending. My rac meeting has not been updated. I need the concerned office to confirm the next step.,4
540,Request for supervisor change,My request for a supervisor change is causing difficulty in continuing my research. I have already submitted the required request.,Supervisor_Related,Supervisor_Related,True,train,Request for supervisor change. My request for a supervisor change is causing difficulty in continuing my research. I have already submitted the required request.,16
3012,General doctoral process grievance,My research administration matter requires clarification. The issue is affecting my research work.,Other,Other,True,test,General doctoral process grievance. My research administration matter requires clarification. The issue is affecting my research work.,2
1372,Publication verification not completed,The paper verification request is awaiting verification. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train,Publication verification not completed. The paper verification request is awaiting verification. I have already provided the required evidence.,3
1146,RDC proposal status not updated,The rdc decision has not been communicated. The delay is affecting my research schedule.,RDC,RDC,True,train,RDC proposal status not updated. The rdc decision has not been communicated. The delay is affecting my research schedule.,11
1032,Research Degree Committee issue,The status of my rdc case appears to be awaiting review. I need confirmation from the concerned office.,RDC,RDC,True,train,Research Degree Committee issue. The status of my rdc case appears to be awaiting review. I need confirmation from the concerned office.,11
373,Unable to complete research registration,My phd registration has not been updated. All requested information has been submitted.,Registration,Registration,True,train,Unable to complete research registration. My phd registration has not been updated. All requested information has been submitted.,13
668,Course work credit issue,My research coursework are missing from my record. I need the academic record corrected.,Course_Work,Course_Work,True,train,Course work credit issue. My research coursework are missing from my record. I need the academic record corrected.,0
358,Research registration pending,The research enrollment process is still pending. The required documents are already available.,Registration,Registration,True,train,Research registration pending. The research enrollment process is still pending. The required documents are already available.,13
968,Problem with RAC proceedings,The recommendations recorded by the rac is still pending. I submitted the relevant research documents.,RAC,RAC,True,validation,Problem with RAC proceedings. The recommendations recorded by the rac is still pending. I submitted the relevant research documents.,4
1354,Publication record verification issue,My research article verification has not been completed. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train,Publication record verification issue. My research article verification has not been completed. I have already provided the required evidence.,3
1036,Issue with RDC review,The rdc decision appears to be awaiting review. I need confirmation from the concerned office.,RDC,RDC,True,validation,Issue with RDC review. The rdc decision appears to be awaiting review. I need confirmation from the concerned office.,11
471,Problem with research supervisor,The supervisor information in the portal is causing difficulty in continuing my research. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,train,Problem with research supervisor. The supervisor information in the portal is causing difficulty in continuing my research. I have not received a clear update from the concerned office.,16
1397,Publication verification pending,My publication record has not been updated. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. My publication record has not been updated. I have already provided the required evidence.,3
3039,General research grievance,A university research office matter is still pending. I have submitted the relevant documents.,Other,Other,True,train,General research grievance. A university research office matter is still pending. I have submitted the relevant documents.,2
1550,Thesis submission not updated,The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,train,Thesis submission not updated. The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,7
1257,Paper verification request delayed,The paper verification request requires clarification. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,test,Paper verification request delayed. The paper verification request requires clarification. The publication details are available for verification.,3
2095,Full-time to part-time conversion request,The research mode recorded in the portal is showing the old status. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,validation,Full-time to part-time conversion request. The research mode recorded in the portal is showing the old status. The request was submitted through the prescribed process.,10
1556,Thesis submission record missing,The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,validation,Thesis submission record missing. The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,7
2762,Portal record correction request,My portal data contains incorrect information. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train,Portal record correction request. My portal data contains incorrect information. I submitted a correction request earlier.,9
1251,Problem verifying research publication,My research publication verification is awaiting verification. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,test,Problem verifying research publication. My research publication verification is awaiting verification. I have already provided the required evidence.,3
1700,Problem regarding thesis evaluation,The thesis assessment process appears to be delayed. The delay is affecting the next stage of my doctoral process.,Thesis_Evaluation,Thesis_Evaluation,True,test,Problem regarding thesis evaluation. The thesis assessment process appears to be delayed. The delay is affecting the next stage of my doctoral process.,1
1253,Publication verification not completed,My publication record is still pending. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,train,Publication verification not completed. My publication record is still pending. The delay is affecting my research documentation.,3
2970,Issue related to RTI request,The rti request submitted through the concerned process has not been processed. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,train,Issue related to RTI request. The rti request submitted through the concerned process has not been processed. I submitted the request through the appropriate channel.,5
80,Admission application not updated,My phd admission approval is awaiting verification. I have already completed the required admission steps.,PhD_Admission,PhD_Admission,True,train,Admission application not updated. My phd admission approval is awaiting verification. I have already completed the required admission steps.,12
1173,Research Degree Committee issue,The status of my rdc case requires clarification. The matter was submitted through the prescribed process.,RDC,RDC,True,train,Research Degree Committee issue. The status of my rdc case requires clarification. The matter was submitted through the prescribed process.,11
815,RAC schedule not received,My rac meeting requires review. I submitted the relevant research documents.,RAC,RAC,True,test,RAC schedule not received. My rac meeting requires review. I submitted the relevant research documents.,4
1853,Doctoral defense date not received,My viva examination date has not been scheduled. The delay is affecting completion of my PhD.,Viva,Viva,True,train,Doctoral defense date not received. My viva examination date has not been scheduled. The delay is affecting completion of my PhD.,15
2221,Fee transaction issue,The fee transaction in the portal is showing as unpaid. The issue is preventing completion of the required process.,Fee,Fee,True,train,Fee transaction issue. The fee transaction in the portal is showing as unpaid. The issue is preventing completion of the required process.,6
2806,IIGRS request pending,My rti-related matter is awaiting action. I have the submission reference available.,RTI_IIGRS,RTI_IIGRS,True,train,IIGRS request pending. My rti-related matter is awaiting action. I have the submission reference available.,5
2106,Problem with research status conversion,The research mode recorded in the portal requires approval. The request was submitted through the prescribed process.,FT_PT_Conversion,FT_PT_Conversion,True,train,Problem with research status conversion. The research mode recorded in the portal requires approval. The request was submitted through the prescribed process.,10
134,PhD admission application pending,The admission status in the research portal is showing an incorrect status. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,validation,PhD admission application pending. The admission status in the research portal is showing an incorrect status. The application was submitted before the deadline.,12
1141,RDC meeting request pending,My research degree committee review requires clarification. I need confirmation from the concerned office.,RDC,RDC,True,train,RDC meeting request pending. My research degree committee review requires clarification. I need confirmation from the concerned office.,11
934,RAC meeting issue,The research advisory committee process has not been scheduled. I have completed the required preparation.,RAC,RAC,True,train,RAC meeting issue. The research advisory committee process has not been scheduled. I have completed the required preparation.,4
929,Research Advisory Committee request pending,The research advisory committee process requires review. I need the concerned office to confirm the next step.,RAC,RAC,True,train,Research Advisory Committee request pending. The research advisory committee process requires review. I need the concerned office to confirm the next step.,17
824,RAC approval pending,My rac approval requires review. I submitted the relevant research documents.,RAC,RAC,True,train,RAC approval pending. My rac approval requires review. I submitted the relevant research documents.,4
1532,Thesis submission status pending,The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,Thesis_Submission,Thesis_Submission,True,validation,Thesis submission status pending. The final thesis submission process has not been acknowledged. The thesis was submitted through the prescribed process.,7
1215,Publication verification pending,The publication documents submitted for verification has not been processed. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. The publication documents submitted for verification has not been processed. I need the verification for my academic record.,3
505,Issue regarding doctoral supervision,The supervisor information in the portal has not been updated. The current information does not match my records.,Supervisor_Related,Supervisor_Related,True,validation,Issue regarding doctoral supervision. The supervisor information in the portal has not been updated. The current information does not match my records.,16
3162,General doctoral process grievance,A university research office matter is still pending. I have submitted the relevant documents.,Other,Other,True,validation,General doctoral process grievance. A university research office matter is still pending. I have submitted the relevant documents.,2
2396,Problem with doctoral fee,The fee transaction in the portal is not reflected. The amount was already paid successfully.,Fee,Fee,True,train,Problem with doctoral fee. The fee transaction in the portal is not reflected. The amount was already paid successfully.,6
1997,Doctoral defense date not received,My viva status requires clarification. My thesis evaluation has already progressed.,Viva,Viva,True,train,Doctoral defense date not received. My viva status requires clarification. My thesis evaluation has already progressed.,15
2435,Fellowship payment delayed,The fellowship amount is still pending. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train,Fellowship payment delayed. The fellowship amount is still pending. I have not received any update from the concerned office.,14
1959,Issue with viva examination,My doctoral defense has not been updated. I need confirmation of the next step.,Viva,Viva,True,train,Issue with viva examination. My doctoral defense has not been updated. I need confirmation of the next step.,8
1385,Publication record verification issue,The publication documents submitted for verification is awaiting verification. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,train,Publication record verification issue. The publication documents submitted for verification is awaiting verification. I submitted the publication documents as requested.,3
895,RAC schedule not received,The recommendations recorded by the rac has not been scheduled. I have completed the required preparation.,RAC,RAC,True,train,RAC schedule not received. The recommendations recorded by the rac has not been scheduled. I have completed the required preparation.,4
829,Problem with RAC proceedings,The recommendations recorded by the rac is still pending. I have completed the required preparation.,RAC,RAC,True,test,Problem with RAC proceedings. The recommendations recorded by the rac is still pending. I have completed the required preparation.,4
3113,General doctoral process grievance,An issue related to my doctoral process does not fit the available grievance categories. The issue is affecting my research work.,Other,Other,True,train,General doctoral process grievance. An issue related to my doctoral process does not fit the available grievance categories. The issue is affecting my research work.,2
2524,Research fellowship issue,The fellowship amount is still pending. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,validation,Research fellowship issue. The fellowship amount is still pending. I have completed the required fellowship formalities.,14
1684,Thesis evaluation delayed,The status of my thesis review is still pending. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Thesis evaluation delayed. The status of my thesis review is still pending. I would like the concerned office to verify the current status.,1
2747,Research portal details need correction,The information displayed in my account is missing important information. The discrepancy is visible in my portal profile.,Portal_Data_Correction,Portal_Data_Correction,True,train,Research portal details need correction. The information displayed in my account is missing important information. The discrepancy is visible in my portal profile.,9
2731,Incorrect personal information in portal,My doctoral profile has not been corrected. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,train,Incorrect personal information in portal. My doctoral profile has not been corrected. The incorrect information may affect official records.,9
2683,Incorrect personal information in portal,My research record in the portal shows outdated details. The discrepancy is visible in my portal profile.,Portal_Data_Correction,Portal_Data_Correction,True,train,Incorrect personal information in portal. My research record in the portal shows outdated details. The discrepancy is visible in my portal profile.,9
653,Course work registration problem,My research coursework are missing from my record. I completed the required academic activities.,Course_Work,Course_Work,True,train,Course work registration problem. My research coursework are missing from my record. I completed the required academic activities.,0
173,Admission application not updated,My admission documents has not been approved. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,validation,Admission application not updated. My admission documents has not been approved. The required documents were uploaded successfully.,12
39,Admission application not updated,My phd admission request has not been approved. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,test,Admission application not updated. My phd admission request has not been approved. The required documents were uploaded successfully.,12
3051,General doctoral process grievance,My doctoral administrative problem is still pending. The issue is affecting my research work.,Other,Other,True,test,General doctoral process grievance. My doctoral administrative problem is still pending. The issue is affecting my research work.,2
714,Issue with research classes,My research coursework are not reflected correctly. The concerned course has already been completed.,Course_Work,Course_Work,True,test,Issue with research classes. My research coursework are not reflected correctly. The concerned course has already been completed.,0
91,PhD admission approval delayed,My phd admission approval has not been approved. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,train,PhD admission approval delayed. My phd admission approval has not been approved. The required documents were uploaded successfully.,12
3150,General research grievance,A university research office matter is still pending. The issue is affecting my research work.,Other,Other,True,train,General research grievance. A university research office matter is still pending. The issue is affecting my research work.,2
1206,Research paper verification issue,My research article verification has not been processed. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train,Research paper verification issue. My research article verification has not been processed. I need the verification for my academic record.,3
2642,Portal record correction request,My name and academic details needs to be updated. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train,Portal record correction request. My name and academic details needs to be updated. I submitted a correction request earlier.,9
2758,Portal record correction request,My research record in the portal does not match my official documents. I submitted a correction request earlier.,Portal_Data_Correction,Portal_Data_Correction,True,train,Portal record correction request. My research record in the portal does not match my official documents. I submitted a correction request earlier.,9
1828,Viva voce scheduling issue,My doctoral defense has not been communicated. The delay is affecting completion of my PhD.,Viva,Viva,True,test,Viva voce scheduling issue. My doctoral defense has not been communicated. The delay is affecting completion of my PhD.,15
1156,RDC meeting request pending,The rdc approval process is still pending. The required research documents have already been submitted.,RDC,RDC,True,test,RDC meeting request pending. The rdc approval process is still pending. The required research documents have already been submitted.,11
1325,Publication verification pending,My publication record has not been updated. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,validation,Publication verification pending. My publication record has not been updated. I submitted the publication documents as requested.,3
217,Problem with doctoral enrollment,My phd registration has not been processed. The registration deadline is approaching.,Registration,Registration,True,train,Problem with doctoral enrollment. My phd registration has not been processed. The registration deadline is approaching.,13
511,Supervisor allocation issue,The supervisor information in the portal requires review. I need clarification before proceeding with my research.,Supervisor_Related,Supervisor_Related,True,train,Supervisor allocation issue. The supervisor information in the portal requires review. I need clarification before proceeding with my research.,16
1681,Thesis evaluation not updated,The thesis assessment process requires clarification. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Thesis evaluation not updated. The thesis assessment process requires clarification. I would like the concerned office to verify the current status.,1
500,Supervisor assignment pending,The supervisor information in the portal is causing difficulty in continuing my research. The matter has remained unresolved for several days.,Supervisor_Related,Supervisor_Related,True,train,Supervisor assignment pending. The supervisor information in the portal is causing difficulty in continuing my research. The matter has remained unresolved for several days.,16
2648,Problem with profile information,My portal data needs to be updated. I request the concerned office to update the record.,Portal_Data_Correction,Portal_Data_Correction,True,validation,Problem with profile information. My portal data needs to be updated. I request the concerned office to update the record.,9
1857,Viva voce scheduling issue,The viva schedule requires clarification. I have not received the examination schedule.,Viva,Viva,True,validation,Viva voce scheduling issue. The viva schedule requires clarification. I have not received the examination schedule.,8
1389,Publication record verification issue,My research publication verification has not been completed. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,validation,Publication record verification issue. My research publication verification has not been completed. I have already provided the required evidence.,3
1520,Problem submitting doctoral thesis,My thesis submission has not been acknowledged. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Problem submitting doctoral thesis. My thesis submission has not been acknowledged. I submitted the required documents successfully.,7
2387,Fee payment not reflected,My semester research fee has not been updated. I have the transaction details available.,Fee,Fee,True,train,Fee payment not reflected. My semester research fee has not been updated. I have the transaction details available.,6
3170,General research grievance,A university research office matter has not been resolved. I am requesting appropriate guidance on the next step.,Other,Other,True,train,General research grievance. A university research office matter has not been resolved. I am requesting appropriate guidance on the next step.,2
2077,Request to change research mode,The research mode recorded in the portal has not been updated. The supporting documents have already been provided.,FT_PT_Conversion,FT_PT_Conversion,True,train,Request to change research mode. The research mode recorded in the portal has not been updated. The supporting documents have already been provided.,17
1541,Problem submitting doctoral thesis,The doctoral thesis submission record is showing an incorrect status. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Problem submitting doctoral thesis. The doctoral thesis submission record is showing an incorrect status. I submitted the required documents successfully.,7
1218,Publication verification pending,The paper verification request is awaiting verification. I have already provided the required evidence.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. The paper verification request is awaiting verification. I have already provided the required evidence.,3
1417,Thesis submission record missing,The final thesis submission process has not been updated. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,validation,Thesis submission record missing. The final thesis submission process has not been updated. I submitted the required documents successfully.,7
2218,Research fee payment issue,The fee receipt has not been updated. The amount was already paid successfully.,Fee,Fee,True,test,Research fee payment issue. The fee receipt has not been updated. The amount was already paid successfully.,6
2690,Research portal details need correction,My name and academic details does not match my official documents. The discrepancy is visible in my portal profile.,Portal_Data_Correction,Portal_Data_Correction,True,train,Research portal details need correction. My name and academic details does not match my official documents. The discrepancy is visible in my portal profile.,9
1677,Delay in doctoral thesis assessment,The evaluation of my doctoral thesis requires clarification. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Delay in doctoral thesis assessment. The evaluation of my doctoral thesis requires clarification. I would like the concerned office to verify the current status.,1
1198,RDC approval pending,The rdc approval process appears to be awaiting review. I have been waiting for the committee's decision.,RDC,RDC,True,train,RDC approval pending. The rdc approval process appears to be awaiting review. I have been waiting for the committee's decision.,11
1543,Thesis submission not updated,The thesis submission status is not visible in the portal. I need confirmation that the submission was received.,Thesis_Submission,Thesis_Submission,True,validation,Thesis submission not updated. The thesis submission status is not visible in the portal. I need confirmation that the submission was received.,7
2540,Fellowship payment delayed,My research fellowship payment has not been updated. The delay is causing difficulty in managing my research expenses.,Fellowship,Fellowship,True,train,Fellowship payment delayed. My research fellowship payment has not been updated. The delay is causing difficulty in managing my research expenses.,14
954,RAC meeting issue,The recommendations recorded by the rac requires review. I have been waiting for an official update.,RAC,RAC,True,train,RAC meeting issue. The recommendations recorded by the rac requires review. I have been waiting for an official update.,4
751,Course work credit issue,My coursework credits are not reflected correctly. I have supporting records for the completed work.,Course_Work,Course_Work,True,train,Course work credit issue. My coursework credits are not reflected correctly. I have supporting records for the completed work.,0
235,Registration status not updated,My phd registration cannot be completed. All requested information has been submitted.,Registration,Registration,True,train,Registration status not updated. My phd registration cannot be completed. All requested information has been submitted.,13
733,Course work marks not reflected,My coursework completion status cannot be completed due to a portal issue. I completed the required academic activities.,Course_Work,Course_Work,True,train,Course work marks not reflected. My coursework completion status cannot be completed due to a portal issue. I completed the required academic activities.,0
3191,General research grievance,An administrative issue concerning my research has not been resolved. I am requesting appropriate guidance on the next step.,Other,Other,True,test,General research grievance. An administrative issue concerning my research has not been resolved. I am requesting appropriate guidance on the next step.,2
1157,Issue with RDC review,The status of my rdc case has not been updated. I need confirmation from the concerned office.,RDC,RDC,True,test,Issue with RDC review. The status of my rdc case has not been updated. I need confirmation from the concerned office.,11
2746,Research portal details need correction,My name and academic details does not match my official documents. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,train,Research portal details need correction. My name and academic details does not match my official documents. The incorrect information may affect official records.,9
2446,Stipend not credited,My research fellowship payment is still pending. I have not received any update from the concerned office.,Fellowship,Fellowship,True,test,Stipend not credited. My research fellowship payment is still pending. I have not received any update from the concerned office.,14
1210,Publication verification pending,The verification of my published paper has not been updated. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,validation,Publication verification pending. The verification of my published paper has not been updated. The publication details are available for verification.,3
1066,RDC meeting request pending,My research matter before the rdc has not been updated. The required research documents have already been submitted.,RDC,RDC,True,train,RDC meeting request pending. My research matter before the rdc has not been updated. The required research documents have already been submitted.,11
2157,Problem with research status conversion,The research mode recorded in the portal requires approval. I am waiting for confirmation from the concerned office.,FT_PT_Conversion,FT_PT_Conversion,True,test,Problem with research status conversion. The research mode recorded in the portal requires approval. I am waiting for confirmation from the concerned office.,10
1063,Research Degree Committee issue,The status of my rdc case requires clarification. The required research documents have already been submitted.,RDC,RDC,True,train,Research Degree Committee issue. The status of my rdc case requires clarification. The required research documents have already been submitted.,11
2617,Incorrect personal information in portal,My name and academic details has not been corrected. I have the correct supporting document.,Portal_Data_Correction,Portal_Data_Correction,True,train,Incorrect personal information in portal. My name and academic details has not been corrected. I have the correct supporting document.,9
1168,Problem regarding RDC decision,The rdc decision has not progressed. I need confirmation from the concerned office.,RDC,RDC,True,test,Problem regarding RDC decision. The rdc decision has not progressed. I need confirmation from the concerned office.,11
